beta,mix_ratio,cases
3.486846319800552263e-01,6.973692639601104526e-01,5.680000000000000000e+02
4.080895849958525723e-01,8.161791699917051446e-01,5.650000000000000000e+02
1.720928438685480621e-01,3.441856877370961243e-01,2.120000000000000000e+02
2.935338105735118552e-01,5.870676211470237105e-01,2.130000000000000000e+02
8.768678467735435689e-04,1.753735693547087138e-03,4.730000000000000000e+02
1.923166898685678694e-01,3.846333797371357388e-01,7.070000000000000000e+02
5.444861648958143618e-02,1.088972329791628724e-01,6.610000000000000000e+02
2.303316683741500892e-01,4.606633367483001784e-01,1.020000000000000000e+03
4.974503359342280495e-01,9.949006718684560990e-01,7.610000000000000000e+02
4.687153958596084191e-01,9.374307917192168382e-01,7.560000000000000000e+02
2.931862714393711489e-01,5.863725428787422977e-01,6.430000000000000000e+02
2.783482766940683084e-01,5.566965533881366168e-01,4.050000000000000000e+02
1.724315383128944834e-01,3.448630766257889668e-01,2.030000000000000000e+02
4.027765770565727710e-01,8.055531541131455420e-01,4.090000000000000000e+02
4.561686822437299171e-01,9.123373644874598343e-01,7.440000000000000000e+02
4.190265934741388976e-01,8.380531869482777951e-01,7.280000000000000000e+02
1.364025744043795285e-02,2.728051488087590570e-02,2.860000000000000000e+02
3.725350811640332216e-01,7.450701623280664432e-01,6.930000000000000000e+02
9.439484619111415675e-02,1.887896923822283135e-01,4.500000000000000000e+02
9.646290066902557525e-02,1.929258013380511505e-01,6.790000000000000000e+02
1.611710566486863616e-01,3.223421132973727232e-01,3.420000000000000000e+02
3.428834981611414978e-01,6.857669963222829956e-01,2.970000000000000000e+02
1.507774436554227826e-01,3.015548873108455652e-01,2.040000000000000000e+02
4.513471284974936992e-01,9.026942569949873985e-01,7.020000000000000000e+02
2.882518844082915255e-01,5.765037688165830509e-01,1.450000000000000000e+02
2.184618626074082970e-01,4.369237252148165940e-01,8.460000000000000000e+02
4.232541467778335731e-01,8.465082935556671462e-01,4.500000000000000000e+02
4.760837714818670907e-01,9.521675429637341814e-01,5.900000000000000000e+02
4.957862013129534784e-01,9.915724026259069568e-01,4.080000000000000000e+02
3.794539818062947489e-01,7.589079636125894979e-01,2.160000000000000000e+02
2.763225367902167329e-01,5.526450735804334657e-01,5.250000000000000000e+02
4.986279384008239224e-01,9.972558768016478448e-01,3.980000000000000000e+02
3.686190789088966691e-01,7.372381578177933381e-01,7.790000000000000000e+02
3.592154987044943737e-01,7.184309974089887474e-01,8.470000000000000000e+02
4.957727954867034992e-01,9.915455909734069984e-01,5.090000000000000000e+02
5.856245481110272655e-02,1.171249096222054531e-01,3.470000000000000000e+02
2.239168139921736134e-01,4.478336279843472267e-01,1.930000000000000000e+02
1.494300634336900302e-01,2.988601268673800604e-01,3.750000000000000000e+02
1.348110412570852068e-01,2.696220825141704136e-01,2.100000000000000000e+02
1.656000969338939921e-01,3.312001938677879842e-01,2.080000000000000000e+02
2.775444140768306700e-01,5.550888281536613400e-01,2.880000000000000000e+02
3.297743232072958275e-02,6.595486464145916550e-02,1.490000000000000000e+02
4.953524827789372864e-01,9.907049655578745728e-01,1.105000000000000000e+03
7.336913226749330885e-02,1.467382645349866177e-01,3.910000000000000000e+02
4.154283894449529724e-01,8.308567788899059448e-01,1.162000000000000000e+03
2.157150705380415645e-01,4.314301410760831290e-01,3.510000000000000000e+02
3.023502878575992092e-01,6.047005757151984184e-01,4.830000000000000000e+02
4.897991281824803922e-02,9.795982563649607844e-02,7.400000000000000000e+01
4.424661258506901174e-02,8.849322517013802347e-02,1.960000000000000000e+02
3.627747183730162805e-01,7.255494367460325611e-01,4.950000000000000000e+02
7.797822220538452864e-02,1.559564444107690573e-01,4.060000000000000000e+02
2.618205588092872294e-01,5.236411176185744587e-01,3.250000000000000000e+02
3.387136417187300852e-01,6.774272834374601704e-01,7.370000000000000000e+02
7.782669093230021318e-02,1.556533818646004264e-01,1.970000000000000000e+02
3.883641514820633800e-01,7.767283029641267600e-01,5.640000000000000000e+02
7.176893506476589302e-02,1.435378701295317860e-01,4.190000000000000000e+02
4.802694535838854528e-01,9.605389071677709056e-01,6.840000000000000000e+02
3.472179923526304557e-01,6.944359847052609114e-01,2.100000000000000000e+02
4.363629396369737568e-01,8.727258792739475135e-01,7.630000000000000000e+02
6.620615704977422800e-02,1.324123140995484560e-01,1.140000000000000000e+02
1.059697857607238003e-01,2.119395715214476006e-01,3.670000000000000000e+02
3.732541361723018536e-01,7.465082723446037072e-01,1.189000000000000000e+03
3.402597130524367408e-01,6.805194261048734816e-01,7.290000000000000000e+02
2.150945297690859404e-01,4.301890595381718807e-01,2.030000000000000000e+02
2.596918577946378259e-01,5.193837155892756519e-01,4.360000000000000000e+02
1.876577517736767176e-01,3.753155035473534351e-01,5.320000000000000000e+02
1.210576733464524546e-02,2.421153466929049092e-02,8.500000000000000000e+01
2.512907302722072744e-02,5.025814605444145489e-02,4.300000000000000000e+01
9.337043627054436579e-02,1.867408725410887316e-01,8.020000000000000000e+02
2.083535459874549245e-01,4.167070919749098490e-01,6.950000000000000000e+02
2.431400594294501616e-01,4.862801188589003232e-01,5.310000000000000000e+02
2.063560171345468763e-01,4.127120342690937527e-01,6.820000000000000000e+02
4.568144180897042994e-01,9.136288361794085988e-01,4.400000000000000000e+02
4.106794133895917964e-01,8.213588267791835928e-01,4.540000000000000000e+02
3.928343120795628196e-01,7.856686241591256392e-01,9.630000000000000000e+02
3.223798640137232052e-01,6.447597280274464104e-01,6.190000000000000000e+02
4.391504873341309789e-01,8.783009746682619578e-01,3.950000000000000000e+02
4.818821373373699535e-01,9.637642746747399070e-01,6.440000000000000000e+02
1.596473707317016544e-01,3.192947414634033088e-01,3.250000000000000000e+02
4.918814635800459745e-01,9.837629271600919489e-01,1.062000000000000000e+03
4.488382908490545775e-02,8.976765816981091550e-02,9.000000000000000000e+01
3.837592860255479854e-01,7.675185720510959708e-01,4.080000000000000000e+02
2.393539476296646096e-01,4.787078952593292192e-01,5.160000000000000000e+02
3.253445434317192575e-02,6.506890868634385150e-02,5.740000000000000000e+02
1.195564692411911767e-01,2.391129384823823534e-01,4.600000000000000000e+01
2.352878234745980346e-01,4.705756469491960692e-01,5.310000000000000000e+02
4.754603588828567040e-01,9.509207177657134080e-01,3.270000000000000000e+02
3.743430481811915178e-01,7.486860963623830356e-01,7.540000000000000000e+02
1.719007983737351197e-01,3.438015967474702395e-01,8.710000000000000000e+02
4.629003019510741224e-01,9.258006039021482447e-01,9.210000000000000000e+02
2.637949366287878350e-01,5.275898732575756700e-01,4.060000000000000000e+02
1.700374482876778615e-01,3.400748965753557229e-01,5.270000000000000000e+02
4.153528857195609714e-03,8.307057714391219427e-03,1.600000000000000000e+01
1.480232879088947406e-01,2.960465758177894813e-01,4.380000000000000000e+02
4.125640999317031765e-01,8.251281998634063530e-01,3.250000000000000000e+02
4.689777521518097569e-01,9.379555043036195139e-01,2.950000000000000000e+02
2.150696040956046051e-02,4.301392081912092102e-02,2.360000000000000000e+02
4.317116136069707455e-01,8.634232272139414910e-01,6.300000000000000000e+02
3.794599542473276466e-01,7.589199084946552931e-01,1.016000000000000000e+03
4.234453946978547489e-01,8.468907893957094979e-01,2.660000000000000000e+02
3.307208609550993383e-02,6.614417219101986767e-02,1.530000000000000000e+02
4.840134944757170654e-01,9.680269889514341308e-01,6.910000000000000000e+02
3.138659990311518655e-01,6.277319980623037310e-01,2.680000000000000000e+02
1.427022832165680821e-02,2.854045664331361642e-02,9.500000000000000000e+01
2.464888370056748657e-01,4.929776740113497313e-01,8.720000000000000000e+02
1.517547893407295567e-01,3.035095786814591134e-01,1.360000000000000000e+02
1.669328670571579298e-01,3.338657341143158597e-01,4.210000000000000000e+02
1.851346086708413052e-01,3.702692173416826105e-01,3.100000000000000000e+02
2.292365883069126253e-01,4.584731766138252507e-01,3.040000000000000000e+02
2.883243909264735505e-01,5.766487818529471010e-01,5.410000000000000000e+02
4.572605532825340102e-01,9.145211065650680204e-01,4.590000000000000000e+02
2.408180161087715154e-01,4.816360322175430309e-01,6.890000000000000000e+02
3.956555141177349744e-01,7.913110282354699487e-01,4.140000000000000000e+02
1.859205672896076522e-01,3.718411345792153044e-01,2.680000000000000000e+02
4.740335377212184231e-01,9.480670754424368463e-01,8.250000000000000000e+02
2.571695380660177221e-01,5.143390761320354443e-01,8.160000000000000000e+02
4.144585368362257993e-02,8.289170736724515987e-02,3.500000000000000000e+02
2.615159942471098065e-01,5.230319884942196129e-01,6.470000000000000000e+02
4.800847027796898425e-01,9.601694055593796850e-01,5.790000000000000000e+02
3.412911046098915935e-01,6.825822092197831870e-01,4.250000000000000000e+02
4.586089431421142004e-02,9.172178862842284008e-02,3.220000000000000000e+02
1.694627233572124081e-01,3.389254467144248162e-01,1.590000000000000000e+02
1.951304998965753823e-01,3.902609997931507646e-01,5.360000000000000000e+02
3.908444980003450420e-01,7.816889960006900839e-01,7.440000000000000000e+02
1.611437100678324574e-01,3.222874201356649149e-01,4.230000000000000000e+02
3.901322100492821132e-02,7.802644200985642264e-02,3.810000000000000000e+02
4.151212834948514452e-01,8.302425669897028904e-01,1.376000000000000000e+03
4.354044723663397232e-02,8.708089447326794463e-02,6.220000000000000000e+02
2.800202531696002195e-01,5.600405063392004390e-01,2.260000000000000000e+02
2.096360185090807016e-01,4.192720370181614031e-01,6.100000000000000000e+01
2.721146487201192565e-02,5.442292974402385131e-02,8.940000000000000000e+02
2.171591562134659315e-01,4.343183124269318629e-01,3.850000000000000000e+02
3.241635888179217329e-02,6.483271776358434657e-02,9.700000000000000000e+01
3.196986313806330360e-01,6.393972627612660720e-01,5.300000000000000000e+02
2.807995057451760368e-01,5.615990114903520736e-01,2.180000000000000000e+02
3.685848326015679355e-01,7.371696652031358710e-01,8.160000000000000000e+02
1.159031108738645122e-01,2.318062217477290243e-01,2.280000000000000000e+02
4.309775133252841672e-01,8.619550266505683345e-01,8.140000000000000000e+02
9.844110804349021082e-02,1.968822160869804216e-01,8.800000000000000000e+01
2.878182584161199098e-01,5.756365168322398196e-01,7.780000000000000000e+02
4.708702757183210741e-01,9.417405514366421482e-01,3.000000000000000000e+00
3.671163911869142482e-01,7.342327823738284964e-01,3.220000000000000000e+02
4.753904443974812932e-01,9.507808887949625865e-01,4.620000000000000000e+02
3.329164731618889372e-01,6.658329463237778745e-01,3.660000000000000000e+02
3.688360171250179564e-01,7.376720342500359129e-01,6.030000000000000000e+02
5.049823561619554146e-02,1.009964712323910829e-01,2.370000000000000000e+02
3.751384400823076226e-01,7.502768801646152452e-01,4.450000000000000000e+02
3.201724754523181393e-01,6.403449509046362786e-01,7.240000000000000000e+02
1.970556503895672940e-01,3.941113007791345879e-01,5.030000000000000000e+02
4.611673695448179067e-01,9.223347390896358133e-01,7.260000000000000000e+02
4.100343038601718670e-01,8.200686077203437341e-01,6.790000000000000000e+02
3.054816927323318887e-01,6.109633854646637774e-01,2.720000000000000000e+02
4.197869993284092938e-01,8.395739986568185875e-01,1.721000000000000000e+03
2.313018961003698859e-01,4.626037922007397718e-01,3.630000000000000000e+02
1.455205113114201310e-01,2.910410226228402619e-01,3.310000000000000000e+02
2.361933313646629728e-01,4.723866627293259457e-01,3.860000000000000000e+02
1.216466164301323039e-01,2.432932328602646077e-01,3.770000000000000000e+02
2.720858148611406402e-01,5.441716297222812804e-01,4.920000000000000000e+02
3.520626440362337184e-01,7.041252880724674368e-01,6.770000000000000000e+02
2.700949359817186868e-01,5.401898719634373736e-01,5.440000000000000000e+02
3.966520630936988812e-01,7.933041261873977623e-01,2.930000000000000000e+02
6.479653286508391119e-02,1.295930657301678224e-01,3.240000000000000000e+02
8.816433136992785080e-02,1.763286627398557016e-01,5.370000000000000000e+02
7.980858821131298075e-02,1.596171764226259615e-01,4.240000000000000000e+02
4.123392807362221135e-01,8.246785614724442270e-01,7.140000000000000000e+02
3.243396422318439720e-02,6.486792844636879440e-02,4.330000000000000000e+02
4.301486150541378173e-01,8.602972301082756346e-01,6.950000000000000000e+02
3.046710049135071818e-01,6.093420098270143637e-01,8.050000000000000000e+02
4.668276148120307223e-01,9.336552296240614446e-01,7.650000000000000000e+02
1.118210237311143551e-01,2.236420474622287102e-01,1.350000000000000000e+02
2.851442359419529837e-01,5.702884718839059675e-01,6.320000000000000000e+02
3.673067759031506396e-02,7.346135518063012793e-02,5.090000000000000000e+02
2.352214114606600570e-01,4.704428229213201140e-01,3.830000000000000000e+02
2.452267782883630343e-01,4.904535565767260685e-01,3.840000000000000000e+02
1.400797117547238901e-01,2.801594235094477803e-01,2.630000000000000000e+02
4.058664757928374667e-01,8.117329515856749333e-01,4.780000000000000000e+02
2.055920297905104444e-01,4.111840595810208887e-01,2.300000000000000000e+01
7.814530407720632343e-02,1.562906081544126469e-01,4.420000000000000000e+02
1.558513213434956080e-01,3.117026426869912159e-01,3.310000000000000000e+02
1.662408399086651167e-01,3.324816798173302335e-01,1.052000000000000000e+03
2.599998568752698302e-01,5.199997137505396605e-01,6.470000000000000000e+02
3.129119286826967938e-01,6.258238573653935877e-01,5.030000000000000000e+02
4.527864041719866783e-01,9.055728083439733567e-01,6.270000000000000000e+02
1.952334778378431168e-01,3.904669556756862336e-01,2.600000000000000000e+02
4.709312048448784371e-01,9.418624096897568743e-01,7.270000000000000000e+02
5.371455588561269145e-02,1.074291117712253829e-01,6.750000000000000000e+02
1.928807556788356137e-01,3.857615113576712274e-01,3.500000000000000000e+02
3.246802880386978063e-01,6.493605760773956126e-01,5.700000000000000000e+02
4.823091513423808929e-01,9.646183026847617858e-01,5.990000000000000000e+02
1.477493801993823297e-02,2.954987603987646594e-02,4.200000000000000000e+01
2.720167640641891760e-01,5.440335281283783520e-01,5.400000000000000000e+01
1.443931354342649076e-01,2.887862708685298152e-01,3.400000000000000000e+02
2.957525297596448888e-01,5.915050595192897775e-01,2.620000000000000000e+02
3.459435009975374564e-01,6.918870019950749128e-01,6.890000000000000000e+02
4.734365612866393569e-01,9.468731225732787138e-01,4.950000000000000000e+02
3.466651948778504133e-02,6.933303897557008266e-02,1.200000000000000000e+01
4.926731689341996567e-01,9.853463378683993135e-01,8.450000000000000000e+02
5.635855467630485061e-02,1.127171093526097012e-01,2.760000000000000000e+02
3.693161772634917517e-01,7.386323545269835034e-01,4.020000000000000000e+02
2.977858318661279480e-01,5.955716637322558960e-01,5.530000000000000000e+02
2.394402891672847145e-01,4.788805783345694289e-01,4.270000000000000000e+02
9.328441041750357154e-02,1.865688208350071431e-01,4.050000000000000000e+02
1.194124516353854415e-01,2.388249032707708830e-01,1.117000000000000000e+03
3.969908889487161474e-01,7.939817778974322948e-01,3.170000000000000000e+02
2.822090561088298477e-01,5.644181122176596954e-01,3.950000000000000000e+02
4.030178207983007854e-01,8.060356415966015708e-01,3.310000000000000000e+02
2.433395802504836336e-01,4.866791605009672672e-01,3.990000000000000000e+02
2.907843165819830045e-01,5.815686331639660089e-01,5.350000000000000000e+02
1.601605421540780450e-01,3.203210843081560899e-01,6.380000000000000000e+02
4.408979076710066725e-01,8.817958153420133449e-01,1.590000000000000000e+02
1.861853627753284890e-02,3.723707255506569780e-02,3.570000000000000000e+02
3.904051560663552856e-01,7.808103121327105711e-01,5.660000000000000000e+02
